gene	YER074W-A	0	5	3	6	2	0	4	3	17	0	0
gene	YER093C-A	8	7	15	14	3	0	6	0	11	0	0
gene	YER117W	44	67	159	42	16	43	14	16	0	11	0
gene	YER133W	41	52	88	65	16	24	27	12	0	4	0
gene	YER179W	0	1	0	5	0	0	1	0	0	0	0
gene	YFL039C	1369	1131	1045	1945	236	627	511	209	237	48	0
gene	YFL034C-B	24	32	57	23	6	29	8	7	85	3	0
gene	YFL034C-A	140	66	279	68	14	223	27	16	22	4	0
gene	YFL031W	1067	2323	452	1616	859	502	1725	2354	524	2451	0
tRNA	tP(UGG)F	4617	2012	360	7472	3366	534	4591	16051	511	883	0
tRNA	tF(GAA)F	259	153	118	301	309	174	354	1174	507	38	0
tRNA	tY(GUA)F1	334	539	96	1424	668	8	545	659	10	186	0
tRNA	tS(GCU)F	5039	2627	2308	10190	4462	922	4732	20600	4294	765	0
gene	YFR024C-A	116	70	149	105	14	119	80	19	0	1	0
tRNA	tY(GUA)F2	498	387	17	1421	850	9	725	4391	158	135	0
gene	YFR031C-A	214	157	253	183	64	49	48	61	71	21	0
gene	YFR045W	5	11	18	18	5	13	6	3	0	2	0
gene	YGL251C	2	0	0	0	0	0	0	0	0	0	0
gene	YGL232W	11	26	20	11	3	5	13	10	0	3	0
gene	YGL226C-A	32	33	4	32	6	44	19	21	0	3	0
tRNA	tK(UUU)G1	153	26	16	295	188	42	219	370	1	29	0
gene	YGL183C	3	2	0	3	0	0	3	4	0	0	0
gene	YGL178W	142	191	247	139	46	45	61	49	15	7	0
tRNA	tL(CAA)G1	1322	620	254	3004	1438	613	2401	3618	655	215	0
gene	YGL137W	52	46	60	57	14	37	27	20	17	2	0
tRNA	tW(CCA)G1	444	103	624	505	169	168	294	861	52	18	0
gene	YGL103W	750	893	723	805	225	402	314	217	260	109	0
gene	YGL087C	43	9	7	32	5	0	20	5	0	0	0
gene	YGL076C	158	125	187	140	41	66	28	17	15	50	0
gene	YGL076C	465	227	484	253	62	130	60	43	82	15	0
tRNA	tL(CAA)G2	518	148	203	594	218	258	506	609	155	37	3
gene	YGL033W	0	0	0	2	0	0	1	0	0	0	0
gene	YGL033W	23	17	62	19	6	0	3	6	0	0	0
gene	YGL030W	298	106	709	217	26	231	105	48	98	16	0
tRNA	tF(GAA)G	5941	2660	4924	5509	2245	3441	4713	8268	10327	304	210
gene	YGR001C	1	1	0	5	1	0	0	0	0	0	0
gene	YGR001C	46	78	43	42	18	26	29	40	24	13	0
gene	YGR029W	2	2	20	7	0	15	2	7	0	0	0
gene	YGR034W	9	23	3	10	4	0	2	13	0	4	0
tRNA	tK(UUU)G2	1207	255	35	3101	1279	27	2421	3261	32	759	0
gene	YGR118W	194	146	258	112	29	151	53	27	0	17	0
tRNA	tL(CAA)G3	3783	1109	161	11467	5624	178	11503	12541	418	1259	61
gene	YGR183C	259	438	292	398	93	46	136	139	148	20	0
tRNA	tW(CCA)G2	54	1	172	54	1	42	26	2	18	0	0
gene	YGR214W	132	106	148	53	25	61	15	16	14	16	0
gene	YGR225W	0	0	0	0	0	0	2	0	0	0	0
gene	YGR296W	16	34	33	28	14	3	19	19	6	19	0
gene	YHL050C	50	89	45	36	22	13	33	24	3	28	0
gene	YHL001W	447	693	576	231	101	110	121	90	52	64	0
gene	YHR001W-A	11	15	0	19	11	19	15	4	0	0	0
gene	YHR010W	311	260	450	172	54	215	76	46	54	10	0
gene	YHR012W	19	3	10	18	2	0	4	6	0	0	0
gene	YHR016C	8	7	48	16	1	0	8	2	37	1	0
gene	YHR021C	34	59	30	25	15	1	18	114	0	8	0
gene	YHR039C-A	44	7	100	35	2	58	20	6	0	3	0
gene	YHR041C	26	31	77	25	9	27	29	10	0	5	0
tRNA	tF(GAA)H1	1319	404	506	990	549	635	1171	2527	1066	72	291
gene	YHR076W	21	27	34	43	4	8	17	12	0	5	0
gene	YHR077C	329	285	666	248	42	427	136	42	121	11	0
gene	YHR079C-A	0	0	0	0	0	0	0	0	0	0	0
gene	YHR097C	8	4	0	9	1	0	2	4	0	0	0
gene	YHR101C	40	14	58	25	4	2	16	8	0	1	0
gene	YHR123W	76	85	106	48	8	67	25	7	2	1	0
tRNA	tF(GAA)H2	407	256	418	634	450	305	594	850	271	44	0
gene	YHR141C	59	35	53	45	21	0	16	13	1	5	0
tRNA	tP(UGG)H	2324	1058	459	5143	2500	691	3622	9596	452	581	0
gene	YHR199C-A	11	22	9	23	4	0	14	12	0	5	0
gene	YHR203C	38	24	26	33	12	35	16	13	0	3	0
gene	YHR218W	6	16	11	18	4	31	3	3	29	2	0
gene	YJL225C	0	0	0	0	0	0	0	0	0	0	0
gene	YJL205C	3	3	2	4	1	0	0	0	0	1	0
gene	YJL191W	26937	32949	3414	9382	7183	1301	7572	4703	477	2124	0
gene	YJL189W	24	27	16	16	7	0	13	7	0	1	0
gene	YJL177W	64	47	62	34	5	4	7	13	30	13	0
gene	YJL136C	42	145	60	19	50	26	25	32	3	0	0
tRNA	tY(GUA)J1	1368	526	25	1269	1580	47	930	3962	37	229	0
gene	YJL041W	21	13	26	17	1	3	12	3	0	1	0
gene	YJL031C	27	7	53	22	5	124	12	6	0	0	0
gene	YJL024C	17	19	69	15	5	40	7	4	0	0	0
tRNA	tW(CCA)J	747	157	62	895	682	222	1455	1934	231	41	0
gene	YJL001W	9	10	18	12	3	27	8	2	0	0	0
gene	YJR021C	2	1	0	6	9	4	3	1	0	0	0
tRNA	tY(GUA)J2	784	241	9	878	1172	24	885	3792	5	68	0
gene	YJR079W	1	0	0	2	0	0	2	2	8	1	0
gene	YJR094W-A	231	179	180	148	50	54	80	42	2	11	0
tRNA	tL(UAG)J	1819	330	2	1940	1748	0	4715	5828	0	36	0
gene	YJR112W-A	15	9	12	17	6	33	16	13	13	4	0
gene	YJR145C	70	49	55	47	22	12	19	18	9	11	0
gene	YKL190W	112	107	139	126	31	4	86	25	22	21	0
gene	YKL180W	28	48	98	32	10	0	7	12	46	3	0
gene	YKL157W	19	20	10	27	7	8	9	21	0	0	0
gene	YKL156W	34	53	28	19	16	22	11	16	0	2	0
gene	YKL081W	99	76	154	119	26	67	69	14	18	28	0
tRNA	tW(CCA)K	899	441	437	2955	792	128	1174	1874	289	173	0
gene	YKL006C-A	14	17	3	25	2	33	7	13	0	4	0
gene	YKL006W	121	125	293	82	28	112	23	18	17	12	0
gene	YKL002W	17	11	60	23	1	0	7	6	0	1	0
gene	YKR004C	1	6	2	7	0	7	0	3	0	1	0
gene	YKR005C	6	1	3	0	3	0	1	0	0	0	0
tRNA	tL(CAA)K	349	85	65	804	388	49	887	1033	58	57	0
gene	YKR057W	37	34	9	18	10	0	13	4	4	2	0
tRNA	tK(UUU)K	2346	298	1228	1574	179	899	1364	365	295	51	21
gene	YKR094C	52	68	41	37	17	30	13	15	2	3	0
gene	YKR095W-A	6	3	18	7	4	0	2	6	0	0	0
gene	YLL067C	0	0	0	0	0	0	0	1	0	0	0
gene	YLL066C	2	21	1	10	4	10	4	7	8	8	0
gene	YLL050C	11	8	35	25	4	0	6	6	0	0	0
tRNA	tP(UGG)L	1543	550	183	2674	1249	305	1555	5542	108	418	0
gene	YLR048W	373	350	433	256	62	172	86	62	15	31	1
gene	YLR054C	0	0	0	0	0	0	0	0	0	0	0
gene	YLR061W	751	1340	1179	316	157	408	136	142	70	63	0
gene	YLR078C	7	8	0	7	2	34	8	6	0	0	0
gene	YLR093C	12	14	3	19	4	0	17	10	0	1	0
gene	YLR128W	4	1	12	6	0	15	6	3	0	0	0
gene	YLR185W	361	818	264	179	162	49	86	144	37	56	0
gene	YLR199C	24	9	11	37	3	24	26	4	0	0	0
gene	YLR202C	11	4	37	6	0	4	7	7	0	9	0
gene	YLR211C	33	78	23	32	12	8	24	23	0	0	0
tRNA	tL(UAG)L1	24	3	17	17	75	2	202	36	52	0	0
tRNA	tI(UAU)L	7396	3671	951	27264	12194	1242	28482	43725	2803	2948	188
tRNA	tL(CAA)L	808	256	40	1703	724	218	1340	1884	274	97	0
gene	YLR275W	2	1	1	2	1	45	0	0	0	0	0
gene	YLR287C-A	39	25	50	22	1	0	16	13	16	1	0
tRNA	tL(UAG)L2	2696	1020	25	5528	1729	89	3192	7311	6	127	0
gene	YLR306W	43	70	20	63	27	34	29	37	25	1	0
gene	YLR316C	0	0	0	1	1	0	1	0	26	0	0
gene	YLR316C	0	4	0	3	0	0	2	1	0	5	0
tRNA	tX(XXX)L	82	32	32	139	39	93	89	82	24	11	0
gene	YLR329W	2	4	0	1	2	0	0	1	0	0	0
gene	YLR344W	58	39	37	40	18	4	26	22	3	1	0
gene	YLR367W	238	165	334	150	41	101	69	50	71	84	0
tRNA	tK(UUU)L	163	34	48	204	2468	96	2827	246	0	9	0
gene	YLR406C	342	388	462	372	121	127	118	92	0	37	0
gene	YLR426W	25	34	12	42	14	67	20	22	22	15	0
gene	YLR445W	0	4	0	0	0	0	0	0	0	0	0
gene	YLR448W	53	130	52	39	21	24	23	39	0	16	0
gene	YLR464W	3	2	0	1	0	3	2	4	0	0	0
gene	YML133C	2	1	0	2	0	5	0	0	0	0	0
gene	YML124C	192	121	104	220	42	103	93	54	52	2	0
gene	YML094W	2	6	7	4	1	3	3	3	8	0	0
gene	YML085C	41	74	22	46	16	30	13	21	68	4	0
gene	YML073C	50	44	56	38	10	1	18	10	0	1	0
gene	YML067C	4	14	45	29	8	0	10	7	36	3	0
gene	YML056C	44	11	51	23	7	0	12	3	11	6	0
tRNA	tY(GUA)M1	1201	646	584	1429	1056	388	896	3585	347	107	0
tRNA	tP(UGG)M	1936	709	130	3920	1997	269	2961	8258	263	521	0
gene	YML036W	1	1	6	0	0	16	3	0	0	0	0
gene	YML034W	0	0	24	0	0	0	0	0	0	0	0
gene	YML026C	153	210	51	156	75	50	42	78	5	18	123
gene	YML025C	8	2	43	13	0	0	2	1	0	3	0
gene	YML024W	11	8	13	17	5	49	4	11	0	2	0
gene	YML017W	33	44	57	62	8	1	28	16	50	9	0
gene	YMR033W	228	312	267	162	54	278	119	61	95	13	0
tRNA	tF(GAA)M	341	176	146	393	247	49	312	818	60	31	0
tRNA	tW(CCA)M	579	243	158	1280	544	143	837	657	339	110	0
gene	YMR079W	7	1	38	11	2	11	4	0	0	0	0
gene	YMR116C	624	600	650	304	73	179	96	40	53	65	0
tRNA	tL(CAA)M	60	8	236	75	11	34	24	33	17	3	1
gene	YMR125W	52	25	34	68	11	50	12	14	15	0	0
gene	YMR133W	18	32	14	28	19	58	32	47	0	1	0
gene	YMR142C	8	2	5	11	4	0	0	2	0	0	0
gene	YMR143W	220	275	71	159	139	7	74	103	0	54	0
gene	YMR194W	25	31	9	20	4	4	7	6	0	11	0
gene	YMR194C-B	38	28	29	21	6	12	28	3	78	3	0
gene	YMR201C	10	11	0	6	4	0	9	9	0	3	0
gene	YMR225C	30	16	17	35	3	17	11	8	11	6	0
gene	YMR230W	21	17	58	20	4	13	4	7	0	3	0
gene	YMR242C	25	44	5	19	18	1	13	7	0	7	0
tRNA	tY(GUA)M2	640	275	0	806	1128	0	757	3973	42	98	0
gene	YMR292W	29	19	62	26	7	35	16	19	0	9	0
gene	YNL339C	7	7	13	16	3	0	8	10	0	8	0
gene	YNL312W	34	13	75	33	9	14	10	6	0	1	0
gene	YNL302C	56	53	80	35	14	0	13	12	0	2	0
gene	YNL301C	668	412	805	359	92	229	137	81	61	33	0
gene	YNL265C	3	0	0	5	0	0	1	0	0	0	0
gene	YNL246W	2	1	0	1	0	0	1	1	0	4	0
gene	YNL162W	59	25	108	45	5	27	17	25	20	8	0
gene	YNL147W	7	8	16	9	2	24	8	6	7	2	0
gene	YNL138W-A	11	17	0	9	4	15	4	8	13	0	0
tRNA	tF(GAA)N	159	51	31	118	117	38	109	422	6	9	0
gene	YNL130C	176	291	452	280	67	180	107	78	111	11	0
gene	YNL112W	152	42	480	40	12	99	13	17	52	6	0
tRNA	tL(CAA)N	10	7	82	33	6	9	13	24	15	3	0
gene	YNL096C	11	12	19	9	1	0	4	3	0	4	0
gene	YNL069C	162	173	88	118	73	21	98	78	16	12	0
gene	YNL050C	19	2	0	10	2	7	6	2	2	0	0
gene	YNL044W	82	25	246	42	12	27	18	7	0	3	0
tRNA	tP(UGG)N1	4537	5252	15226	4777	1485	10296	3774	5527	4499	379	0
gene	YNL038W	12	15	42	12	7	0	11	10	0	4	0
tRNA	tP(UGG)N2	570	413	319	876	407	320	429	1635	635	111	0
gene	YNL012W	6	10	0	4	2	0	6	6	0	2	0
gene	YNL004W	29	31	7	48	10	6	13	9	0	5	0
gene	YNR053C	102	60	12	50	12	0	24	6	0	4	0
gene	YOL127W	137	191	66	66	44	43	31	31	0	11	0
gene	YOL121C	484	440	479	233	91	162	162	101	61	18	0
gene	YOL120C	118	126	213	113	23	25	36	17	2	18	0
gene	YOL048C	17	5	31	40	3	31	13	1	0	3	0
gene	YOL047C	0	3	0	2	0	0	1	0	0	0	0
tRNA	tS(GCU)O	4448	4980	5924	11133	7085	1864	7635	26647	2770	680	0
tRNA	tY(GUA)O	719	551	14	1699	1077	102	869	2390	84	184	0
tRNA	tP(UGG)O1	3515	1332	599	4436	2327	288	2799	9668	342	639	0
tRNA	tK(UUU)O	221	57	125	436	72	109	249	145	75	30	0
tRNA	tP(UGG)O2	1563	576	224	2818	1399	125	1851	6025	222	456	0
gene	YOR096W	46	42	108	29	11	69	4	15	50	4	0
gene	YOR122C	249	265	362	375	72	169	170	108	42	18	0
gene	YOR182C	60	42	99	41	14	18	17	23	10	5	0
gene	YOR234C	135	241	164	169	57	107	83	65	35	1	0
snoRNA	snR17a	1097	652	1476	1273	166	511	594	186	228	52	31
gene	YOR293W	105	105	30	69	33	61	39	32	48	11	0
gene	YOR312C	37	21	49	31	12	0	13	19	26	3	0
gene	YOR318C	37	56	36	33	16	22	17	15	15	4	0
tRNA	tP(UGG)O3	2281	1862	856	4055	2193	1136	3984	12075	1125	1159	170
gene	YPL283C	0	0	0	0	0	0	0	0	0	0	0
tRNA	tW(CCA)P	690	151	185	979	710	156	1327	1860	277	68	0
gene	YPL249C-A	146	187	79	88	51	39	44	51	23	30	0
gene	YPL241C	11	17	0	7	6	0	6	1	0	1	0
gene	YPL218W	131	110	251	173	32	237	75	35	225	5	0
gene	YPL198W	260	272	636	199	43	185	84	36	109	22	0
gene	YPL198W	32	25	109	23	5	22	2	4	26	3	0
gene	YPL175W	16	19	39	11	6	0	4	7	19	0	0
snoRNA	snR17b	284	133	599	166	31	281	75	49	135	30	0
gene	YPL143W	20	13	25	11	8	38	8	0	26	2	0
gene	YPL129W	43	19	29	47	8	14	32	12	16	4	0
gene	YPL109C	5	1	0	1	0	1	1	2	0	0	0
gene	YPL090C	156	111	133	62	35	104	52	35	56	7	0
gene	YPL081W	774	385	1561	465	101	882	418	133	459	17	0
gene	YPL079W	54	53	26	26	14	29	19	32	0	1	0
gene	YPL075W	49	37	64	75	19	27	29	18	11	4	0
gene	YPL031C	5	5	0	9	4	15	10	6	0	6	0
tRNA	tF(GAA)P1	1333	1583	1574	2126	1488	1650	2321	6360	2984	257	0
gene	YPR010C-A	12	6	0	23	4	46	13	6	0	3	0
tRNA	tF(GAA)P2	322	92	232	272	180	105	247	861	202	37	0
gene	YPR028W	340	680	689	573	99	215	113	107	70	48	0
gene	YPR043W	117	79	23	66	31	47	36	27	0	6	0
gene	YPR063C	32	45	107	48	15	36	14	13	15	11	0
gene	YPR098C	3	4	29	13	0	8	9	6	0	1	0
tRNA	tK(UUU)P	990	411	58	8890	1498	84	1928	4613	62	540	0
gene	YPR132W	36	31	0	34	11	13	11	15	0	3	0
gene	YPR153W	2	7	5	4	3	0	3	3	0	0	0
gene	YPR170W-B	11	6	18	14	4	16	7	3	0	3	0
gene	YPR187W	90	28	136	55	10	8	52	8	0	2	0
gene	YPR202W	15	22	57	11	1	5	8	6	0	5	0
